week,ret_1w,ret_1w_fwd,extreme_down,extreme_up,cand_down,rwdv_63,semidev_63,sd_63,arkf_ret_4w,qqq_ret_4w
2024-08-02,-0.0653193493450237,-0.0927323379284164,0,0,0,0.20564411442708488,0.2838527571357583,0.35404664612294084,-0.10622839488337865,-0.1004325707926208
2024-08-09,-0.0927323379284164,-0.023263712877895526,0,0,0,0.2126806629815578,0.41353987907540085,0.49714155173081065,-0.07918728357602456,-0.09403575009769316
2024-08-16,-0.023263712877895526,0.0628828072504245,0,0,0,0.3107137322576663,0.41103709059250637,0.49781645327618623,-0.029356669881421826,-0.00044189236192782033
2024-08-23,0.0628828072504245,-0.07837755459378903,0,0,0,0.29518590663859756,0.40622384744184675,0.5050730348089201,0.04546234941246263,0.036123827304515466
2024-08-30,-0.07837755459378903,-0.08926374262093906,0,0,0,0.296071595503172,0.42506658217568355,0.5209257103970231,0.11047765270309196,0.05951904422599963
2024-09-06,-0.08926374262093906,0.07775563926338014,0,0,0,0.3218009489138019,0.410200518962496,0.5086807757743282,0.01685216610661433,0.001382796837187783
2024-09-13,0.07775563926338014,0.05160441787798875,0,0,0,0.32483719880348294,0.40855387457708414,0.511649662245282,0.03325892997600022,0.0019373664196171703
2024-09-20,0.05160441787798875,0.049269624681565594,0,0,0,0.301065256807591,0.4142491901850051,0.5046367237689552,0.05284506874824979,0.0158577652913392
2024-09-27,0.049269624681565594,-0.08734225486870772,0,0,0,0.3027298204226114,0.4045277840069433,0.4990045308720753,0.0646050583454163,0.035018951974985946
2024-10-04,-0.08734225486870772,0.008810699046775228,0,0,0,0.3018456181360941,0.41154549349476294,0.505121166972352,0.12514079031036962,0.08399300207395122
2024-10-11,0.008810699046775228,0.08897159220489292,0,0,0,0.3141641997949316,0.28176550533180056,0.36676653978937285,0.07453499952238785,0.0386129892217415
2024-10-18,0.08897159220489292,-0.04379680089366178,0,0,0,0.22119358015281185,0.2676044866359815,0.3724399591853673,0.07719931237320354,0.026034121863969695
2024-10-25,-0.04379680089366178,0.03396135340100459,0,0,0,0.22178926894573753,0.283437147317916,0.37306443331902805,0.04139420791019788,0.017453334910447538
2024-11-01,0.03396135340100459,0.12243260937898559,0,1,0,0.22047747024950107,0.24591453367911204,0.35593186646102837,0.037814830113461095,0.00022557210141105344
2024-11-08,0.12243260937898559,0.10440089413895248,0,0,0,0.16742700823602247,0.20746100851663674,0.3870940381700696,0.1307933852756853,0.041256433404560866
2024-11-15,0.10440089413895248,0.08577750794538463,0,0,0,0.17133265579609286,0.21471970185878606,0.4137353501445323,0.14831185950712333,0.0042380241501973615
2024-11-22,0.08577750794538463,0.029032083203661685,0,0,0,0.15239554297335986,0.20544323343285,0.4106428695281751,0.21493632589706557,0.02091760278535837
2024-11-29,0.029032083203661685,0.060405298909317784,0,0,0,0.1518156034852694,0.21303684648357551,0.424204081004146,0.24067603139864158,0.05212575854360324
2024-12-06,0.060405298909317784,0.0005623055010564038,0,0,0,0.15332372466999009,0.1740041805302487,0.40610887794369227,0.19534180508047783,0.02488537829783155
2024-12-13,0.0005623055010564038,-0.10123643696740392,1,0,1,0.10972342280498201,0.20257491584130935,0.42534831533244677,0.08737250430078136,0.0420378075827168
2024-12-20,-0.10123643696740392,-0.005635092104673056,0,0,0,0.11761989606677518,0.2737997211249945,0.46737611796344597,0.004682661133919908,0.026729768724367275
2024-12-27,-0.005635092104673056,0.04268518174273073,0,0,0,0.11609596949214765,0.2736997270752251,0.4699286277896287,-0.027915983714929204,0.03519867169603241
2025-01-03,0.04268518174273073,-0.06060635074812226,0,0,0,0.20691893297007277,0.263776493887464,0.45935227409553075,-0.05215944771040526,-0.007373056444262005
2025-01-10,-0.06060635074812226,0.07256011485774261,0,0,0,0.21017933435988373,0.298822454370655,0.43911325783829364,-0.06064031347642507,-0.024485007830271854
2025-01-17,0.07256011485774261,-0.007496418835786889,0,0,0,0.22153959932070522,0.3001598376292352,0.42990708736904215,-0.030886679772533565,-0.02498021169656539
2025-01-24,-0.007496418835786889,-0.010604169003046504,0,0,0,0.23985390019302813,0.303911172082698,0.4155941152985112,0.07127843677286982,0.012845877034733277
2025-01-31,-0.010604169003046504,-0.13932195553906057,1,0,1,0.2402669171609002,0.3088769446963779,0.40989553052540406,0.11823280857100382,0.02140332970236969
2025-02-07,-0.13932195553906057,0.012767460869187675,0,0,0,0.24467569878581977,0.3642250666753701,0.4364271685090372,0.10264125722423856,0.014737323435813465
2025-02-14,0.012767460869187675,-0.007627144125358365,0,0,0,0.3118720321307785,0.34617819519756066,0.413849042665312,0.1331777644713248,0.047705597359700036
2025-02-21,-0.007627144125358365,-0.18143765932492695,0,0,1,0.30810193400998515,0.2978043128345717,0.3755599252911782,-0.017305796337542034,-0.012392360927139023
2025-02-28,-0.18143765932492695,0.01960854771131304,0,0,0,0.308357845574624,0.36071179628026284,0.41307412070762517,-0.10583325028539914,-0.028860932296121078
2025-03-07,0.01960854771131304,-0.0886647664561322,0,0,0,0.31085565476399457,0.4009558645398127,0.4907321087613305,-0.15760575238880703,-0.0740700390757496
2025-03-14,-0.0886647664561322,0.019529771637659232,0,0,0,0.3367086148714115,0.408085759988695,0.4947401625779658,-0.24758006797911047,-0.11087004200830552
2025-03-21,0.019529771637659232,-0.0038289496611476626,0,0,0,0.36703328431043925,0.40662705886954287,0.48097597788957214,-0.11903066088346703,-0.08991886242658875
2025-03-28,-0.0038289496611476626,-0.04283130148101544,0,0,0,0.3557595086686275,0.4113650441780404,0.4883066519073352,-0.11601150701687546,-0.07885113994102966
2025-04-04,-0.04283130148101544,-0.08192995911628365,0,0,0,0.35482893451965497,0.4163569932147503,0.4913463692681133,-0.1871787375142424,-0.14996987455030997
2025-04-11,-0.08192995911628365,0.025385806493382623,0,0,0,0.3640672893044184,0.4160414074011475,0.5021380311769621,-0.053629651525075595,-0.05260955075956897
2025-04-18,0.025385806493382623,0.11357698505386615,0,1,0,0.35646507732803423,0.41686976321195607,0.5096293142952544,-0.0782455142357592,-0.07470332526350898
2025-04-25,0.11357698505386615,0.029512967680556335,0,0,0,0.35505885593358594,0.41417804658220475,0.5379288846563028,0.022416181806899527,-0.018990764024334972
2025-05-02,0.029512967680556335,0.1500564441610066,0,1,0,0.35514117319367045,0.3493146187284704,0.4973291807325967,0.14116967860162344,0.08130163762708609
2025-05-09,0.1500564441610066,0.049800644133952465,0,0,0,0.30611298257337527,0.302993287188658,0.4936776640052817,0.16269184827022443,0.08953152115586605
2025-05-16,0.049800644133952465,0.02632472334438485,0,0,0,0.27102930126237484,0.25571565165170257,0.46888229504847373,0.23995473312238014,0.1606787489838979
2025-05-23,0.02632472334438485,-0.023452701195500136,0,0,0,0.20782053494472566,0.2576742932579742,0.464597407170486,0.11725958099613232,0.0747547348146389
2025-05-30,-0.023452701195500136,-0.024330200085863618,0,0,0,0.21053512866641091,0.2569708547676599,0.46215398819330084,0.12881762466544222,0.07483587796466207
2025-06-06,-0.024330200085863618,0.025235911287289303,0,0,0,0.2121306623309433,0.253888283304164,0.45551295334697656,0.17751867709860036,0.08181645664285941
2025-06-13,0.025235911287289303,-0.026389861574648066,0,0,0,0.20424222886740234,0.19399320898298397,0.42305288352126175,0.07758748827775186,0.014739281642110136
2025-06-20,-0.026389861574648066,0.009256883402926075,0,0,0,0.11025327495753931,0.1989242297591424,0.4210480200285068,0.16389073758401285,0.026524101841221004
2025-06-27,0.009256883402926075,0.02683916708543954,0,0,0,0.1595806293345756,0.22648932089608914,0.42644493772910463,0.18240301976954365,0.053867825287816196
2025-07-04,0.02683916708543954,0.11987685139199655,0,1,0,0.1694042523725182,0.23305070391680727,0.4342993819611615,0.1782628385661198,0.05173270843432398
2025-07-11,0.11987685139199655,0.09665508641758458,0,0,0,0.1697919574253048,0.23135108385808634,0.37257699367880964,0.12383061438362164,0.041234318924145086
2025-07-18,0.09665508641758458,0.009849968794818809,0,0,0,0.17106872963588612,0.22815805883284918,0.3733904132944731,0.15354183793220333,0.06033711307143719
2025-07-25,0.009849968794818809,-0.03150784359009129,0,0,0,0.17102875120281952,0.22040317887329422,0.3622911808027983,0.07902642924504422,0.03622572084535314
2025-08-01,-0.03150784359009129,0.07019382805545771,0,0,0,0.16685055553912786,0.22734061189789947,0.3679686231902851,0.015823040495063445,-0.004215651945374432
2025-08-08,0.07019382805545771,0.06458113685528621,0,0,0,0.16502579130801978,0.21317779896029457,0.37238839578266847,0.06159304353632633,0.03606149760366684
2025-08-15,0.06458113685528621,0.005162449555704107,0,0,0,0.1662849949402697,0.19560585454980078,0.36153093724975965,-0.003936131518856634,0.02824708231165385
2025-08-22,0.005162449555704107,-0.05448213434877447,0,0,0,0.1582803706692514,0.20778821085064728,0.38665692597719004,0.005898578622575812,0.009838970767166444
2025-08-29,-0.05448213434877447,0.0048221737799492015,0,0,0,0.13532826347867222,0.21615572609621667,0.37833487514017117,0.04938812458813091,0.029389769863357174
2025-09-05,0.0048221737799492015,0.05136209671709402,0,0,0,0.1612957183800349,0.21106810152726385,0.36877005176281896,-0.020738741701863184,0.01190973713082677
2025-09-12,0.05136209671709402,-0.01248002906922463,0,0,0,0.17484203249225813,0.21256244861931567,0.34739069655127175,0.003662407208775864,0.011606759397960076
2025-09-19,-0.01248002906922463,-0.09011171380959415,0,0,0,0.17406800978268397,0.21649885450066042,0.3332471781274535,0.09832666156940029,0.06206872377936801
2025-09-26,-0.09011171380959415,0.11437788434247875,0,1,0,0.17513612771403986,0.24694583929760158,0.3520745881672738,0.022489261522516735,0.03336786870977626
2025-10-03,0.11437788434247875,-0.10878528356466433,1,0,1,0.19694155645157127,0.22628680075057273,0.35459124208758214,0.0829283763263895,0.04716249794947913
2025-10-10,-0.10878528356466433,-0.04209023214783869,0,0,0,0.2011133660369805,0.32252881271033124,0.41023445244803,0.008372757302435474,0.005988022829974682
2025-10-17,-0.04209023214783869,0.03445650608215112,0,0,0,0.1901137468986517,0.33955902038785235,0.4218497021758338,-0.058085517937970454,0.008771221031830478
2025-10-24,0.03445650608215112,-0.016051468542964464,0,0,0,0.30521117363897166,0.33368587382643994,0.4033186397612214,0.031675200554349026,0.034840752287161436
2025-10-31,-0.016051468542964464,-0.10165864880700015,1,0,1,0.3025344759668461,0.3241352849487351,0.4020026894161022,-0.01646848175188964,0.04202683306719379
2025-11-07,-0.10165864880700015,-0.06562605436679658,0,0,0,0.28794169040156037,0.380245988956447,0.44497953026646164,-0.06052263200710506,0.0337578769298128
2025-11-14,-0.06562605436679658,-0.13023330648718945,0,0,1,0.3326036069130178,0.4082529547174931,0.46218196048991034,-0.0915746248062983,0.008130099830007786
2025-11-21,-0.13023330648718945,0.08877114029569055,0,0,0,0.3349623121789921,0.4345541147645761,0.4771242775875635,-0.2207816235469151,-0.04478984283445975
2025-11-28,0.08877114029569055,-0.0026075901561530834,0,0,0,0.3676544194576829,0.41695429103977893,0.4823458438209715,-0.10972778765847302,-0.01092110089991749
2025-12-05,-0.0026075901561530834,0.014630818725209549,0,0,0,0.3695479453963631,0.43994268235920164,0.5006476904716535,-0.024502267531966382,0.02232640137768538
2025-12-12,0.014630818725209549,-0.05143492476788114,0,0,0,0.3690797982875771,0.37911036923192176,0.46186726278183676,-0.011251846585802916,0.00854329643575813
2025-12-19,-0.05143492476788114,0.002000536263514041,0,0,0,0.36839307061966375,0.3648085569004624,0.4339971548908013,0.08765666750752343,0.05219349175032484
2025-12-26,0.002000536263514041,0.03569253649351256,0,0,0,0.2959226708568556,0.36079575866068014,0.4239043708912152,0.004148639410038513,0.016827039570415536
2026-01-02,0.03569253649351256,0.006506207081131921,0,0,0,0.2893796784229573,0.347176509480825,0.4119311867426242,-0.040612205354364495,-0.015532640754067906
2026-01-09,0.006506207081131921,0.055129038546635645,0,0,0,0.28495987278360074,0.2891874650533944,0.3726852086214863,-0.037411088772906886,-0.00024319011726614548
2026-01-16,0.055129038546635645,-0.08386896598988258,0,0,0,0.2207641323163115,0.24782908505092344,0.3538712858546651,0.003596792074760824,0.035424579423215086
2026-01-23,-0.08386896598988258,-0.0783172103274854,0,0,0,0.22093747491040813,0.23396279340927237,0.34367608991324017,-0.05499236480609282,0.00098008757153778
2026-01-30,-0.0783172103274854,-0.2673873805288607,1,0,1,0.20641945514123225,0.2853392405990146,0.37198301948655593,-0.09554115463543944,0.01223137557114029
2026-02-06,-0.2673873805288607,0.01604744459254437,0,0,0,0.18604473428139054,0.4300744578383047,0.4620126005208491,-0.2376766093075493,-0.017592170680687857
2026-02-13,0.01604744459254437,-0.01752162841110383,0,0,0,0.31579840890772587,0.433529045536363,0.4718135163163839,-0.2459782161733357,-0.03246183809964176
2026-02-20,-0.01752162841110383,-0.008379765605130318,0,0,0,0.3543805128177105,0.43258788682205324,0.4765268211199035,-0.1881931967330308,-0.019438277399010495
2026-02-27,-0.008379765605130318,0.032525543942741764,0,0,0,0.34863990275079376,0.44789360634059844,0.5187987765532188,-0.1421776474354619,-0.03580821731301764
2026-03-06,0.032525543942741764,0.04665680413911921,0,0,0,0.34965714636417294,0.45917744906580593,0.5435794466869579,0.09207223205064707,0.004545399470051947
2026-03-13,0.04665680413911921,-0.004118193473159448,0,0,0,0.351389484920295,0.45870693107015076,0.5520223570919142,0.0750155609783727,-0.011587976853390636
2026-03-20,-0.004118193473159448,-0.057131700724078804,0,0,0,0.36029935474970054,0.473973492787235,0.5643482716200651,0.02158912209637931,-0.044932792422920365
2026-03-27,-0.057131700724078804,0.009730103942853008,0,0,0,0.3573858881325303,0.47366244245001715,0.5702033599214521,-0.07007375086111889,-0.07521291322919499
2026-04-03,0.009730103942853008,0.08102436497469345,0,0,0,0.35334495078794176,0.44867635623249513,0.5556588293157764,-0.08747094056126592,-0.0388326360129394
2026-04-10,0.08102436497469345,0.06496059051822245,0,0,0,0.3639506359733285,0.2794469598409528,0.44160793566236756,-0.03970650718011148,0.02411908987318956
2026-04-17,0.06496059051822245,-0.010455446250890343,0,0,0,0.2581693626592871,0.26982553395691244,0.4331720535406297,0.08025313498455233,0.09123352385031769
2026-04-24,-0.010455446250890343,-0.005590226359223571,0,0,0,0.19899915209952948,0.2717312760603616,0.43301566394559504,0.12645531260763487,0.1458379801811276
2026-05-01,-0.005590226359223571,0.014948989626694775,0,0,0,0.18936919723598075,0.24708619169786564,0.3836908558213771,0.0991950054080486,0.14187504906931814
2026-05-08,0.014948989626694775,-0.013292056366123628,0,0,0,0.18611440512076238,0.23142559296548576,0.35040465631717654,0.0960439793562915,0.15178430719599145
2026-05-15,-0.013292056366123628,-0.058792673799580975,0,0,0,0.182633221986544,0.23033167614031416,0.3377570250254998,-0.06814072193109633,0.08855525316350832
2026-05-22,-0.058792673799580975,-0.03796544013743364,0,0,0,0.17122297117367308,0.2111428362429426,0.300519897131674,-0.04779882548121783,0.0777272469790864
2026-05-29,-0.03796544013743364,-0.19402198482269717,1,0,1,0.18585867429989453,0.18250717090081084,0.2721277607893371,0.045084686833050114,0.10046492570770038
2026-06-05,-0.19402198482269717,0.022300757656104953,0,0,0,0.14702131057237172,0.2837362867949504,0.33806588578338254,-0.10200230583947434,0.014457387695283153
